titre,ville,code_postal,prix,surface,type_bien,pieces,url,prix_m2,latitude,longitude
Appartement 72m² à mulhouse,Mulhouse,68200,85000,72,Appartements,3,https://www.etreproprio.com/immobilier-23883567-vente-appartement-72m-a-mulhouse-mulhouse,1181,47.7467233,7.3389937
Fond de commerce 120m2,Mulhouse,68100,45000,120,Commerces,,https://www.etreproprio.com/immobilier-23885412-vente-fond-de-commerce-120m2-mulhouse,375,47.7467233,7.3389937
Appartement 87m² à mulhouse,Mulhouse,68200,130800,87,Appartements,5,https://www.etreproprio.com/immobilier-23885508-vente-appartement-87m-a-mulhouse-mulhouse,1503,47.7467233,7.3389937
Commerce 99m² à mulhouse,Mulhouse,68200,148334,99,Commerces,7,https://www.etreproprio.com/immobilier-23330821-vente-commerce-99m-a-mulhouse-mulhouse,1498,47.7467233,7.3389937
Attique inspirant dans le ciel mulhousien,Mulhouse,68100,100000,84,Appartements,3,https://www.etreproprio.com/immobilier-23886958-vente-attique-inspirant-dans-le-ciel-mulhousien-mulhouse,1190,47.7467233,7.3389937
Maison de caractère avec piscine chauffée   mulhouse dornach,Mulhouse,68200,375000,135,Maisons,5,https://www.etreproprio.com/immobilier-23877511-vente-maison-de-caractere-avec-piscine-chauffee-mulhouse-dornach-mulhouse,2778,47.7467233,7.3389937
"Investissement locatif  mulhouse  résidence de tourisme residhotel mulhouse centre*** - 6,06 % de rentabilité",Mulhouse,68100,76000,25,Appartements,1,https://www.etreproprio.com/immobilier-23877885-vente-investissement-locatif-mulhouse-residence-de-tourisme-residhotel-mulhouse-centre-606-de-rentabilite-mulhouse,3040,47.7467233,7.3389937
Appartement 150m² à mulhouse,Mulhouse,68100,290000,150,Appartements,6,https://www.etreproprio.com/immobilier-23883900-vente-appartement-150m-a-mulhouse-mulhouse,1933,47.7467233,7.3389937
"Charmant f2 avec balcon au dernier étage, idéalement situé",Mulhouse,68100,47200,45,Appartements,2,https://www.etreproprio.com/immobilier-23886849-vente-charmant-f2-avec-balcon-au-dernier-etage-idealement-situe-mulhouse,1049,47.7467233,7.3389937
Appartement 55m² à mulhouse,Mulhouse,68100,139000,55,Appartements,2,https://www.etreproprio.com/immobilier-23884398-vente-appartement-55m-a-mulhouse-mulhouse,2527,47.7467233,7.3389937
Appartement 98m² à mulhouse,Mulhouse,68100,153600,98,Appartements,4,https://www.etreproprio.com/immobilier-23877859-vente-appartement-98m-a-mulhouse-mulhouse,1567,47.7467233,7.3389937
2 pièces idéal premier achat,Mulhouse,68100,98000,46,Appartements,2,https://www.etreproprio.com/immobilier-23886777-vente-2-pieces-ideal-premier-achat-mulhouse,2130,47.7467233,7.3389937
Appartement 142m² à mulhouse,Mulhouse,68200,420000,142,Appartements,5,https://www.etreproprio.com/immobilier-23880592-vente-appartement-142m-a-mulhouse-mulhouse,2958,47.7467233,7.3389937
F2 clé en main   idéal primo-accédants & investisseurs,Mulhouse,68100,108000,43,Appartements,2,https://www.etreproprio.com/immobilier-23877813-vente-f2-cle-en-main-ideal-primo-accedants-investisseurs-mulhouse,2512,47.7467233,7.3389937
Maison mitoyenne - 55 m2,Mulhouse,68100,91000,55,Maisons,3,https://www.etreproprio.com/immobilier-23887645-vente-maison-mitoyenne-55-m2-mulhouse,1655,47.7467233,7.3389937
Appartement 107m² à mulhouse,Mulhouse,68100,45000,107,Appartements,4,https://www.etreproprio.com/immobilier-23883570-vente-appartement-107m-a-mulhouse-mulhouse,421,47.7467233,7.3389937
Mulhouse – hypercentre : superbe appartement avec cachet et volumes généreux,Mulhouse,68100,239000,103,Appartements,4,https://www.etreproprio.com/immobilier-23870144-vente-mulhouse-hypercentre-superbe-appartement-avec-cachet-et-volumes-genereux-mulhouse,2320,47.7467233,7.3389937
Appartement 5 pièces de 180 m² à mulhouse 68100,Mulhouse,68100,470000,180,Appartements,5,https://www.etreproprio.com/immobilier-23875452-vente-appartement-5-pieces-de-180-m-a-mulhouse-68100-mulhouse,2611,47.7467233,7.3389937
Mulhouse quartier pax. f2  50m2 balcon+parking,Mulhouse,68200,43000,50,Appartements,2,https://www.etreproprio.com/immobilier-23875784-vente-mulhouse-quartier-pax-f2-50m2-balconparking-mulhouse,860,47.7467233,7.3389937
Appartement 75m² à mulhouse,Mulhouse,68100,84900,75,Appartements,4,https://www.etreproprio.com/immobilier-23440132-vente-appartement-75m-a-mulhouse-mulhouse,1132,47.7467233,7.3389937
Mulhouse immeuble de 4 niveaux 3 appartements de 170m2 proche centre ville,Mulhouse,68200,275000,170,Appartements,9,https://www.etreproprio.com/immobilier-23874585-vente-mulhouse-immeuble-de-4-niveaux-3-appartements-de-170m2-proche-centre-ville-mulhouse,1618,47.7467233,7.3389937
"Appartement 2 pièces  58 m² ascenseur, cave & parking privé",Mulhouse,68100,79900,58,Appartements,2,https://www.etreproprio.com/immobilier-23875782-vente-appartement-2-pieces-58-m-ascenseur-cave-parking-prive-mulhouse,1378,47.7467233,7.3389937
Appartement 3 pièces de 60 m2,Mulhouse,68100,48000,60,Appartements,3,https://www.etreproprio.com/immobilier-23864250-vente-appartement-3-pieces-de-60-m2-mulhouse,800,47.7467233,7.3389937
Maison individuelle mulhouse 4 pièce(s) 106.42 m²,Mulhouse,68200,270400,106,Maisons,4,https://www.etreproprio.com/immobilier-23860350-vente-maison-individuelle-mulhouse-4-pieces-10642-m-mulhouse,2551,47.7467233,7.3389937
Maison mitoyenne au calme,Mulhouse,68100,157000,55,Maisons,3,https://www.etreproprio.com/immobilier-23865427-vente-maison-mitoyenne-au-calme-mulhouse,2855,47.7467233,7.3389937
Maison contemporaine et sa piscine au coeur du rebberg,Mulhouse,68100,1476000,282,Maisons,7,https://www.etreproprio.com/immobilier-23860773-vente-maison-contemporaine-et-sa-piscine-au-coeur-du-rebberg-mulhouse,5234,47.7467233,7.3389937
Maison à mulhouse,Mulhouse,68200,117000,44,Maisons,3,https://www.etreproprio.com/immobilier-23856137-vente-maison-a-mulhouse-mulhouse,2659,47.7467233,7.3389937
Appartement 4 pièces 74m2,Mulhouse,68200,75000,74,Appartements,4,https://www.etreproprio.com/immobilier-23449791-vente-appartement-4-pieces-74m2-mulhouse,1014,47.7467233,7.3389937
47m² à mulhouse,Mulhouse,68100,315780,47,Autres,,https://www.etreproprio.com/immobilier-23854352-vente-47m-a-mulhouse-mulhouse,6719,47.7467233,7.3389937
Maison 275m² à mulhouse,Mulhouse,68100,790000,275,Maisons,11,https://www.etreproprio.com/immobilier-21117585-vente-maison-275m-a-mulhouse-mulhouse,2873,47.7467233,7.3389937
Centre ville de mulhouse - lot de  3 places  de parking dans une résidence  ( 1 en extérieur et 2 en sous sol °,Mulhouse,68100,18800,,Parkings,3,https://www.etreproprio.com/immobilier-23636811-vente-centre-ville-de-mulhouse-lot-de-3-places-de-parking-dans-une-residence-1-en-exterieur-et-2-en-sous-sol-mulhouse,,47.7467233,7.3389937
Appartement 18m² à mulhouse,Mulhouse,68200,135000,18,Appartements,1,https://www.etreproprio.com/immobilier-23838593-vente-appartement-18m-a-mulhouse-mulhouse,7500,47.7467233,7.3389937
Appartement 108m² à mulhouse,Mulhouse,68100,169000,108,Appartements,5,https://www.etreproprio.com/immobilier-23821798-vente-appartement-108m-a-mulhouse-mulhouse,1565,47.7467233,7.3389937
Appartement 84m² à mulhouse,Mulhouse,68100,255000,84,Appartements,4,https://www.etreproprio.com/immobilier-23843213-vente-appartement-84m-a-mulhouse-mulhouse,3036,47.7467233,7.3389937
"F2 de 48,5 m2   idéal primo-accédant ou investisseur",Mulhouse,68200,66000,49,Appartements,2,https://www.etreproprio.com/immobilier-23833916-vente-f2-de-485-m2-ideal-primo-accedant-ou-investisseur-mulhouse,1347,47.7467233,7.3389937
Parking à mulhouse,Mulhouse,68100,10900,,Parkings,,https://www.etreproprio.com/immobilier-23831156-vente-parking-a-mulhouse-mulhouse,,47.7467233,7.3389937
Duplex f4 de 120 m2 idéalement située sur la commune de mulhouse,Mulhouse,68200,108000,118,Appartements,4,https://www.etreproprio.com/immobilier-22758976-vente-duplex-f4-de-120-m2-idealement-situee-sur-la-commune-de-mulhouse-mulhouse,915,47.7467233,7.3389937
Immeuble 275m2 5 appts (4xf3+1xf2) mulhouse centre,Mulhouse,68100,290000,275,Appartements,,https://www.etreproprio.com/immobilier-23834054-vente-immeuble-275m2-5-appts-4xf31xf2-mulhouse-centre-mulhouse,1055,47.7467233,7.3389937
Maison mulhouse 4 pièce(s) 70 m2,Mulhouse,68100,150000,67,Maisons,4,https://www.etreproprio.com/immobilier-23828854-vente-maison-mulhouse-4-pieces-70-m2-mulhouse,2239,47.7467233,7.3389937
Appartement 3 chambre(s) à vendre,Mulhouse,68200,267315,76,Appartements,4,https://www.etreproprio.com/immobilier-23828466-vente-appartement-3-chambres-a-vendre-mulhouse,3517,47.7467233,7.3389937
Appartement 3 chambre(s) à vendre,Mulhouse,68100,118000,90,Appartements,4,https://www.etreproprio.com/immobilier-23827134-vente-appartement-3-chambres-a-vendre-mulhouse,1311,47.7467233,7.3389937
Appartement  3 pièce(s),Mulhouse,68100,150000,55,Appartements,3,https://www.etreproprio.com/immobilier-22952646-vente-appartement-3-pieces-mulhouse,2727,47.7467233,7.3389937
Appartement à vendre,Mulhouse,68100,109500,108,Appartements,4,https://www.etreproprio.com/immobilier-23836075-vente-appartement-a-vendre-mulhouse,1014,47.7467233,7.3389937
Parking 12m² à mulhouse,Mulhouse,68100,7300,12,Parkings,,https://www.etreproprio.com/immobilier-23092370-vente-parking-12m-a-mulhouse-mulhouse,608,47.7467233,7.3389937
Appartement 21m² à nancy,Nancy,54000,61000,21,Appartements,1,https://www.etreproprio.com/immobilier-23971508-vente-appartement-21m-a-nancy-nancy,2905,48.6937223,6.1834097
Appartement 88m² à nancy,Nancy,54000,153000,88,Appartements,4,https://www.etreproprio.com/immobilier-23974363-vente-appartement-88m-a-nancy-nancy,1739,48.6937223,6.1834097
Appartement 64m² à nancy,Nancy,54000,119900,64,Appartements,3,https://www.etreproprio.com/immobilier-23768866-vente-appartement-64m-a-nancy-nancy,1873,48.6937223,6.1834097
Appartement 72m² à nancy,Nancy,54000,295000,72,Appartements,3,https://www.etreproprio.com/immobilier-23973501-vente-appartement-72m-a-nancy-nancy,4097,48.6937223,6.1834097
Nancy 8 pièce(s) 150m2,Nancy,54000,210000,150,Maisons,5,https://www.etreproprio.com/immobilier-23976831-vente-nancy-8-pieces-150m2-nancy,1400,48.6937223,6.1834097
Parking 15m² à nancy,Nancy,54000,17500,15,Parkings,,https://www.etreproprio.com/immobilier-23977862-vente-parking-15m-a-nancy-nancy,1167,48.6937223,6.1834097
Appartement nancy 3 pièce(s) 63m2,Nancy,54000,159000,63,Appartements,3,https://www.etreproprio.com/immobilier-23976830-vente-appartement-nancy-3-pieces-63m2-nancy,2524,48.6937223,6.1834097
En hyper centre de nancy - terrain constructible viabilisé de 1181 m2,Nancy,54000,315000,1181,Terrains,,https://www.etreproprio.com/immobilier-23976709-vente-en-hyper-centre-de-nancy-terrain-constructible-viabilise-de-1181-m2-nancy,267,48.6937223,6.1834097
Appartement - 2 pièces - nancy,Nancy,54100,93000,48,Appartements,2,https://www.etreproprio.com/immobilier-23976854-vente-appartement-2-pieces-nancy-nancy,1938,48.6937223,6.1834097
Appartement 70m² à nancy,Nancy,54000,119000,70,Appartements,3,https://www.etreproprio.com/immobilier-23970986-vente-appartement-70m-a-nancy-nancy,1700,48.6937223,6.1834097
Studio nancy 1 pièce(s) 27 m2,Nancy,54000,75000,27,Appartements,1,https://www.etreproprio.com/immobilier-23968499-vente-studio-nancy-1-pieces-27-m2-nancy,2778,48.6937223,6.1834097
"Maison villa sans vis à vis 7 pièce(s) 200 m2  de plain pied et 85m2 en sous sol, dpe:b",Nancy,54000,469000,285,Maisons,7,https://www.etreproprio.com/immobilier-23485198-vente-maison-villa-sans-vis-a-vis-7-pieces-200-m2-de-plain-pied-et-85m2-en-sous-sol-dpeb-nancy,1646,48.6937223,6.1834097
Etang 2.50 ha,Nancy,54000,117000,25650,Terrains,,https://www.etreproprio.com/immobilier-23978448-vente-etang-250-ha-nancy,5,48.6937223,6.1834097
"Maison 7 pièce(s) 180 m2, visite virtuelle sur demande",Nancy,54000,510000,180,Maisons,7,https://www.etreproprio.com/immobilier-23965524-vente-maison-7-pieces-180-m2-visite-virtuelle-sur-demande-nancy,2833,48.6937223,6.1834097
Appartement 45m² à nancy,Nancy,54000,105000,45,Appartements,2,https://www.etreproprio.com/immobilier-23963984-vente-appartement-45m-a-nancy-nancy,2333,48.6937223,6.1834097
Appartement nancy 3 pièces 73 m2,Nancy,54000,124000,73,Appartements,3,https://www.etreproprio.com/immobilier-23145519-vente-appartement-nancy-3-pieces-73-m2-nancy,1699,48.6937223,6.1834097
Appartement 40m² à nancy,Nancy,54000,109900,40,Appartements,2,https://www.etreproprio.com/immobilier-23957174-vente-appartement-40m-a-nancy-nancy,2748,48.6937223,6.1834097
Appartement 34m² à nancy,Nancy,54000,80000,34,Appartements,2,https://www.etreproprio.com/immobilier-23913967-vente-appartement-34m-a-nancy-nancy,2353,48.6937223,6.1834097
T1 bis à rénover secteur stanislas - meurthe,Nancy,54000,65000,24,Appartements,2,https://www.etreproprio.com/immobilier-23169649-vente-t1-bis-a-renover-secteur-stanislas-meurthe-nancy,2708,48.6937223,6.1834097
Appartement nancy 68m2 - 3 pièces,Nancy,54000,129000,68,Appartements,3,https://www.etreproprio.com/immobilier-23820592-vente-appartement-nancy-68m2-3-pieces-nancy,1897,48.6937223,6.1834097
Nancy centre gare   2 pièces  34m2 - vendu loué,Nancy,54000,91000,34,Appartements,2,https://www.etreproprio.com/immobilier-23958272-vente-nancy-centre-gare-2-pieces-34m2-vendu-loue-nancy,2676,48.6937223,6.1834097
Appartement 26m² à nancy,Nancy,54000,76900,27,Appartements,2,https://www.etreproprio.com/immobilier-22459927-vente-appartement-26m-a-nancy-nancy,2848,48.6937223,6.1834097
Appartement t2 bis rez-de-chaussée nancy centre pépinière,Nancy,54000,70000,30,Appartements,3,https://www.etreproprio.com/immobilier-23951424-vente-appartement-t2-bis-rez-de-chaussee-nancy-centre-pepiniere-nancy,2333,48.6937223,6.1834097
Exclusif à nancy - appartement t3 de 58 m2,Nancy,54000,97200,57,Appartements,3,https://www.etreproprio.com/immobilier-23958269-vente-exclusif-a-nancy-appartement-t3-de-58-m2-nancy,1705,48.6937223,6.1834097
Appartement nancy 1 pièce(s) 101 m2,Nancy,54000,249000,101,Appartements,1,https://www.etreproprio.com/immobilier-23958892-vente-appartement-nancy-1-pieces-101-m2-nancy,2465,48.6937223,6.1834097
T3 rénové de 71 m² – rue de boudonville (nancy),Nancy,54000,160000,72,Appartements,3,https://www.etreproprio.com/immobilier-23952083-vente-t3-renove-de-71-m-rue-de-boudonville-nancy-nancy,2222,48.6937223,6.1834097
Appartement avec deux chambres une terrasse et un parking  à nancy faubourg des trois maisons,Nancy,54000,176000,68,Appartements,3,https://www.etreproprio.com/immobilier-23687312-vente-appartement-avec-deux-chambres-une-terrasse-et-un-parking-a-nancy-faubourg-des-trois-maisons-nancy,2588,48.6937223,6.1834097
Appartement,Nancy,54000,96000,42,Appartements,2,https://www.etreproprio.com/immobilier-23951591-vente-appartement-nancy,2286,48.6937223,6.1834097
Appartement 91m² à nancy,Nancy,54000,299000,91,Appartements,4,https://www.etreproprio.com/immobilier-23957175-vente-appartement-91m-a-nancy-nancy,3286,48.6937223,6.1834097
À vendre : local commercial,Nancy,54000,690000,330,Commerces,,https://www.etreproprio.com/immobilier-23960943-vente-a-vendre-local-commercial-nancy,2091,48.6937223,6.1834097
Rare à la vente : 4 pièces place de l'arsenal ? vieille ville de nancy,Nancy,54100,245000,107,Appartements,4,https://www.etreproprio.com/immobilier-23960524-vente-rare-a-la-vente-4-pieces-place-de-l-arsenal-vieille-ville-de-nancy-nancy,2290,48.6937223,6.1834097
Exclusif à nancy - appartement t3 de 58 m2,Nancy,54000,127000,58,Appartements,3,https://www.etreproprio.com/immobilier-23958271-vente-exclusif-a-nancy-appartement-t3-de-58-m2-nancy,2190,48.6937223,6.1834097
Nancy - superbe appartement de 111 m²,Nancy,54000,199000,111,Appartements,4,https://www.etreproprio.com/immobilier-23960811-vente-nancy-superbe-appartement-de-111-m-nancy,1793,48.6937223,6.1834097
À vendre en exclusivité   appartement / bureaux t4 de 74 m2 au rdc   emplacement d’exception place d’alliance,Nancy,54000,209000,74,Appartements,4,https://www.etreproprio.com/immobilier-23622311-vente-a-vendre-en-exclusivite-appartement-bureaux-t4-de-74-m2-au-rdc-emplacement-d-exception-place-d-alliance-nancy,2824,48.6937223,6.1834097
Appartement 142m² à nancy,Nancy,54000,282000,142,Appartements,4,https://www.etreproprio.com/immobilier-22694226-vente-appartement-142m-a-nancy-nancy,1986,48.6937223,6.1834097
Appartement nancy 2 pièce(s) 38.458 m2,Nancy,54100,87500,38,Appartements,2,https://www.etreproprio.com/immobilier-23960523-vente-appartement-nancy-2-pieces-38458-m2-nancy,2303,48.6937223,6.1834097
"Duplex 4 pièces - 70,31 m² carrez / 84,21 m² au sol - situé rue jeanne-d'arc à nancy",Nancy,54000,144500,84,Appartements,5,https://www.etreproprio.com/immobilier-23960522-vente-duplex-4-pieces-7031-m-carrez-8421-m-au-sol-situe-rue-jeanne-d-arc-a-nancy-nancy,1720,48.6937223,6.1834097
Appartement nancy 5 pièce(s) 104.22 m2,Nancy,54100,224000,104,Appartements,5,https://www.etreproprio.com/immobilier-23960548-vente-appartement-nancy-5-pieces-10422-m2-nancy,2154,48.6937223,6.1834097
Appartement 37m² à nancy,Nancy,54000,145000,37,Appartements,2,https://www.etreproprio.com/immobilier-23017616-vente-appartement-37m-a-nancy-nancy,3919,48.6937223,6.1834097
Appartement 21m² à nancy,Nancy,54100,82880,21,Appartements,2,https://www.etreproprio.com/immobilier-23957250-vente-appartement-21m-a-nancy-nancy,3947,48.6937223,6.1834097
Commerce 153m² à nancy,Nancy,54000,269000,153,Commerces,2,https://www.etreproprio.com/immobilier-23946864-vente-commerce-153m-a-nancy-nancy,1758,48.6937223,6.1834097
Maison 148m² à nancy,Nancy,54000,470000,148,Maisons,6,https://www.etreproprio.com/immobilier-23946863-vente-maison-148m-a-nancy-nancy,3176,48.6937223,6.1834097
Local commercial d'exception rue héré à nancy,Nancy,54000,1400000,263,Commerces,5,https://www.etreproprio.com/immobilier-23938889-vente-local-commercial-d-exception-rue-here-a-nancy-nancy,5323,48.6937223,6.1834097
Appartement 28m² à nancy,Nancy,54000,66000,28,Appartements,1,https://www.etreproprio.com/immobilier-23939493-vente-appartement-28m-a-nancy-nancy,2357,48.6937223,6.1834097
Appartement 3 pièces à nancy,Nancy,54000,225000,60,Appartements,3,https://www.etreproprio.com/immobilier-23945467-vente-appartement-3-pieces-a-nancy-nancy,3750,48.6937223,6.1834097
Nancy / charlemagne maison f4 de 98m2 + garage + parking,Nancy,54000,195000,98,Appartements,4,https://www.etreproprio.com/immobilier-23937115-vente-nancy-charlemagne-maison-f4-de-98m2-garage-parking-nancy,1990,48.6937223,6.1834097
